reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:zscj2blw2prcsimj2hrdygxm/app.bsky.feed.post/3l5ntu7tmlu2j,bafyreiaxmkasdssqgqgeigb74q74sznj6wxlbpkrcq2zkmdvvk76uyf6uq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nsvsn5kb2l,"Como disse Eduardo Campos, não vamos desistir do Brasil nem de São Paulo. Porque essa é a nossa terra. #Tabata40 #DebateNaGlobo","Vamos, vamos, pq foguete não dá ré!!! 40 na cabeça 🚀",2024-10-04T03:42:04.781Z,0,0,0,2024-10-04T03:42:04.416Z,sutorres.bsky.social,Su,did:plc:zscj2blw2prcsimj2hrdygxm
at://did:plc:x337ljlc6dcqr2omb23gjpnf/app.bsky.feed.post/3l5nswwkiog2v,bafyreibqzqrhdttt4zfzga4iopc23parpfz7rk55gwwbvet5ygpejssgye,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nsvsn5kb2l,"Como disse Eduardo Campos, não vamos desistir do Brasil nem de São Paulo. Porque essa é a nossa terra. #Tabata40 #DebateNaGlobo",Domingo é 40. É @tabatasp.bsky.social !!,2024-10-04T03:25:42.011Z,0,0,0,2024-10-04T03:25:41.612Z,perrucci.bsky.social,,did:plc:x337ljlc6dcqr2omb23gjpnf
at://did:plc:dxi3qygiayq2iaz2ncwdlqui/app.bsky.feed.post/3l5nu7go2k22r,bafyreicmg5e3mm3ffbh7ew5zrkew2y3w232ynpcymt224ul75c6cuuuud4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nsvsn5kb2l,"Como disse Eduardo Campos, não vamos desistir do Brasil nem de São Paulo. Porque essa é a nossa terra. #Tabata40 #DebateNaGlobo","Tomara que a Tabata ganhe no primeiro turno, ou vá para o segundo turno e ganhe as eleições da cidade de São Paulo, maior cidade do continente americano. 

#Tabata40",2024-10-04T03:48:19.012Z,0,0,1,2024-10-04T03:48:19.012Z,marcelorodrigues2.bsky.social,Marcelo Rodrigues ,did:plc:dxi3qygiayq2iaz2ncwdlqui
at://did:plc:fyylfluk6bk54kughgkixost/app.bsky.feed.post/3l5om6o5rnn2f,bafyreidim3qcpwcrsofrgxqbtcmpqprlut6cdavzemdf7n4jylywv3m3yi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nso6vd6q2l,"A gente pode sonhar com uma prefeitura que não vai sufocar com propina, imposto, burocracia, mas ajudar a prosperar. E dormir tranquilo sabendo que tem uma prefeita trabalhando, virando a noite se necessário, porque sabe o que é enchente e vai cuidar de você e se planejar. #Tabata40 #DebateNaGlobo",Apoia o Boulos no segundo turno pelo amor de deus. É o mínimo.,2024-10-04T10:57:26.015Z,0,0,0,2024-10-04T10:57:25.208Z,otavio12.bsky.social,,did:plc:fyylfluk6bk54kughgkixost
at://did:plc:67viw4p7qykx2oreyxmmhi6m/app.bsky.feed.post/3l5nt3cv6uk2g,bafyreig32m2wwmmovja6ggx2p36clb7kbrrlyojlmd7zzpn3i2g7ov3y74,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nso6vd6q2l,"A gente pode sonhar com uma prefeitura que não vai sufocar com propina, imposto, burocracia, mas ajudar a prosperar. E dormir tranquilo sabendo que tem uma prefeita trabalhando, virando a noite se necessário, porque sabe o que é enchente e vai cuidar de você e se planejar. #Tabata40 #DebateNaGlobo","É isso aí 
#BoulosPrefeito50",2024-10-04T03:28:08.504Z,0,0,1,2024-10-04T03:28:08.504Z,vinanet.bsky.social,Vinix ,did:plc:67viw4p7qykx2oreyxmmhi6m
at://did:plc:7fl5rza3daekkqzn4gc7oynt/app.bsky.feed.post/3l5nswsnytj2e,bafyreiedffznu3ikk6wuku6ci6wppwi7hrnkalh7fz55svwfhbswyacyuy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nskon5w62d,"Ao longo dos últimos meses, eu pude me apresentar e mostrar que não tô na vida pública a passeio. Fui por seis anos deputada federal e consegui aprovar muita coisa com muito trabalho. Pra mim a vida pública é serviço, é trabalho, é coisa séria, é honestidade. #Tabata40 #DebateNaGlobo",Que vida pública? ninguém respeita você,2024-10-04T03:25:38.117Z,0,0,0,2024-10-04T03:25:37.512Z,bethk26.bsky.social,Beth K🍀,did:plc:7fl5rza3daekkqzn4gc7oynt
at://did:plc:7fl5rza3daekkqzn4gc7oynt/app.bsky.feed.post/3l5nsvyyhu623,bafyreidinycm7kkrmqc6nls44m34uby3665tsm6auxisfnng4cjlhepxuu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nskon5w62d,"Ao longo dos últimos meses, eu pude me apresentar e mostrar que não tô na vida pública a passeio. Fui por seis anos deputada federal e consegui aprovar muita coisa com muito trabalho. Pra mim a vida pública é serviço, é trabalho, é coisa séria, é honestidade. #Tabata40 #DebateNaGlobo",VÁ DORMIR BABACA!,2024-10-04T03:25:11.374Z,0,0,0,2024-10-04T03:25:10.596Z,bethk26.bsky.social,Beth K🍀,did:plc:7fl5rza3daekkqzn4gc7oynt
at://did:plc:5k4jmdlwgylp3rpi2pss4qxk/app.bsky.feed.post/3l5nspxp26k2s,bafyreiftztrztz4kpuqhkgyopbt3kvgsglwee6n752r3ye35hj4wl7r3tm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nskon5w62d,"Ao longo dos últimos meses, eu pude me apresentar e mostrar que não tô na vida pública a passeio. Fui por seis anos deputada federal e consegui aprovar muita coisa com muito trabalho. Pra mim a vida pública é serviço, é trabalho, é coisa séria, é honestidade. #Tabata40 #DebateNaGlobo",Que feio passar pano para cadeirada em debate. Ainda bem que SP não compra sua conversinha mole,2024-10-04T03:21:45.134Z,0,0,0,2024-10-04T03:21:45.134Z,odairmac.bsky.social,OdairMac 🇧🇷,did:plc:5k4jmdlwgylp3rpi2pss4qxk
at://did:plc:ozbrdmtbofclzxuul4z5xfql/app.bsky.feed.post/3l5nsah5a5t2m,bafyreihdfgbjtvjrkvehbxjtvcqryf4inzqmxp5bvgaw5nnpo7fqsvf6py,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nrq7rlrm2i,"Pablo Marçal está há semanas atacando cada um de nós e trazendo mentiras. Mas esse homem está há três semanas com esse gesso cenográfico. A gente sabe que não tem nada ali, mas ele continua encenando. Quem mente até na pequena coisa não merece nossos ouvidos. #Tabata40 #DebateNaGlobo",Isso foi maravilhoso,2024-10-04T03:13:06.438Z,0,0,1,2024-10-04T03:13:06.438Z,lalylongo.bsky.social,Tetê Slims,did:plc:ozbrdmtbofclzxuul4z5xfql
at://did:plc:baom3pq4ryc6zc2vltqipo6j/app.bsky.feed.post/3l5nssaxdbl2x,bafyreiavxarw6vk6pvmeju4dht6qbxiqlhg3uurmckn6lski2o62x3ah3i,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nrq7rlrm2i,"Pablo Marçal está há semanas atacando cada um de nós e trazendo mentiras. Mas esse homem está há três semanas com esse gesso cenográfico. A gente sabe que não tem nada ali, mas ele continua encenando. Quem mente até na pequena coisa não merece nossos ouvidos. #Tabata40 #DebateNaGlobo",Gesso cenográfico desmascarado.,2024-10-04T03:23:04.448Z,0,0,1,2024-10-04T03:23:04.448Z,jo-carvalhal31.bsky.social,João Carvalho,did:plc:baom3pq4ryc6zc2vltqipo6j
at://did:plc:4vq2ws24p26azbyhgkcta6p7/app.bsky.feed.post/3l5onmtairt2u,bafyreiaiyaz46jmurfk7rthwc2hm2t7yiggc7mnfjos4hxabdo7v6mgqzm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nrq7rlrm2i,"Pablo Marçal está há semanas atacando cada um de nós e trazendo mentiras. Mas esse homem está há três semanas com esse gesso cenográfico. A gente sabe que não tem nada ali, mas ele continua encenando. Quem mente até na pequena coisa não merece nossos ouvidos. #Tabata40 #DebateNaGlobo","Aquele tapa na cara com classe...

Sem falar que toda hora os 4 candidatos pegavam ganchos em falas suas, além de copiar propostas, percebeu isso?",2024-10-04T11:23:12.957Z,0,0,0,2024-10-04T11:23:12.957Z,derossi32.bsky.social,André,did:plc:4vq2ws24p26azbyhgkcta6p7
at://did:plc:43aebe3qqgm64ce2gc4jexbn/app.bsky.feed.post/3l5nrsvrb4o26,bafyreiaxsorzgzxlgx2oqrxevg7hsya3ranmv3uhhm5hpsymy4undfsc7m,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nrq7rlrm2i,"Pablo Marçal está há semanas atacando cada um de nós e trazendo mentiras. Mas esse homem está há três semanas com esse gesso cenográfico. A gente sabe que não tem nada ali, mas ele continua encenando. Quem mente até na pequena coisa não merece nossos ouvidos. #Tabata40 #DebateNaGlobo","O gesso cenográfico é o novo ""padre de festa junina""

OBRIGADO POR ISSO, bom demais KKKKKKKKKK",2024-10-04T03:05:32.970Z,0,0,5,2024-10-04T03:05:32.812Z,renatoborges89.bsky.social,,did:plc:43aebe3qqgm64ce2gc4jexbn
at://did:plc:mlbb7r2vvwnmw4qcrvzlritd/app.bsky.feed.post/3l5nrf6c2th2c,bafyreibfrc2ndddkyaim645w3zjixcy4b4pwg4zbgegvna36vybnwbmgji,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nr7lhfyi2l,Todo mundo que trabalha com segurança sabe: o crime sempre acontece nos mesmos lugares. A gente tem que usar a inteligência e a tecnologia e reforçar o policiamento justamente nessas áreas. #Tabata40 #DebateNaGlobo,Boa gesso cenográfico,2024-10-04T02:57:51.800Z,0,0,0,2024-10-04T02:57:51.800Z,denisecruz.bsky.social,,did:plc:mlbb7r2vvwnmw4qcrvzlritd
at://did:plc:3prp5wgveuyt4nv7gkvxmipa/app.bsky.feed.post/3l5nre2rpit2x,bafyreicx6ubdgemyarbojriiwgk6l77qwiqfji3pokpvjl3skk2nwfk7fe,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nr7lhfyi2l,Todo mundo que trabalha com segurança sabe: o crime sempre acontece nos mesmos lugares. A gente tem que usar a inteligência e a tecnologia e reforçar o policiamento justamente nessas áreas. #Tabata40 #DebateNaGlobo,"Anjinhos, vcs poderiam me ajudar na campanha que estou fazendo para a doguinha? Se puder olhe meu perfil e ajudem.",2024-10-04T02:57:14.551Z,0,0,0,2024-10-04T02:57:14.551Z,ajudprcs.bsky.social,Ajude doguinha ,did:plc:3prp5wgveuyt4nv7gkvxmipa
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5nv2ejsq32v,bafyreierwpq5kguoziockxzlw3awscb2nytpqd2bjbnpid633pbk7prvia,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nqt4uvku2s,Por que a prefeitura até hoje não fez a eletrificação da frota de ônibus? Por que o Ricardo Nunes fez tão pouca ciclofaixa e ciclovia? São coisas tão óbvias que não é mais escolha. Tem que fazer já. Precisamos de novas ideias e de energia pra fazer acontecer. #Tabata40 #DebateNaGlobo,"Eletrificação é uma desgraça

Ainda bem q vc não vai ganhar. Eu odiei todas as suas propostas.",2024-10-04T04:03:24.019Z,0,0,0,2024-10-04T04:03:24.019Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5nv3uv2b32f,bafyreieclpty6i3pnwwjf42q5miz775zleiwik35wcpri2kphttjtytr24,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nqowqej624,Umas das primeiras memórias que eu tenho é da chuva vindo e a minha casa alagando. É desesperador ver gente perdendo vida e as pessoas perdendo tudo que têm. Então precisamos de políticas públicas pra ontem. Não dá pra esperar janeiro. #Tabata40 #DebateNaGlobo,Que lugar é esse que alagava na cidade ademar?,2024-10-04T04:04:14.716Z,0,0,0,2024-10-04T04:04:14.716Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:7v6gloeoeayvu4d2enhqiyi3/app.bsky.feed.post/3l5nqhwfze32j,bafyreias2gned364xfyujsgsegkuywatcflfn73achdbxltll7i3qwsw4m,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5npxzaouf2e,"Defendo a escola pública de qualidade, o combate à desigualdade e a pauta ambiental. E vou defender com a mesma veemência os empreendedores, o controle das contas públicas, o combate ao crime. Tem boas ideias na esquerda e na direita. Pra governar tem que falar com todos. #Tabata40 #DebateNaGlobo",Não tem de direita nenhuma mas precisa fazer eles acreditarem nas loucuras,2024-10-04T02:41:29.399Z,0,0,0,2024-10-04T02:41:29.399Z,marcelohk.bsky.social,Marcelo hacker,did:plc:7v6gloeoeayvu4d2enhqiyi3
at://did:plc:5eghjf3ccbpcoi46y2wtdpkj/app.bsky.feed.post/3l5nq3cah4v2j,bafyreia6r5tkz755dfiwgzlristsmxyh7lvtmi2cbv56td7d5vpxp6os7u,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5npxzaouf2e,"Defendo a escola pública de qualidade, o combate à desigualdade e a pauta ambiental. E vou defender com a mesma veemência os empreendedores, o controle das contas públicas, o combate ao crime. Tem boas ideias na esquerda e na direita. Pra governar tem que falar com todos. #Tabata40 #DebateNaGlobo","Você tá virando bucha do Marçal!!!! 
#debatenaglobo",2024-10-04T02:34:26.125Z,0,0,2,2024-10-04T02:34:26.125Z,ricardofdeoliveira.bsky.social,Ricardo F. de Oliveira,did:plc:5eghjf3ccbpcoi46y2wtdpkj
at://did:plc:2inzyoti7qnp3f4omjllrhgl/app.bsky.feed.post/3l5ohah74a62e,bafyreic5btssm24hshka7ogdwk6szipignzwoaqcefeqcs74iqwiexmpsy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5npxzaouf2e,"Defendo a escola pública de qualidade, o combate à desigualdade e a pauta ambiental. E vou defender com a mesma veemência os empreendedores, o controle das contas públicas, o combate ao crime. Tem boas ideias na esquerda e na direita. Pra governar tem que falar com todos. #Tabata40 #DebateNaGlobo",Essa moça vai receber meu voto,2024-10-04T09:28:56.229Z,0,0,0,2024-10-04T09:28:55.912Z,jonathas73.bsky.social,Cartógrafo da Vida 🌎 ,did:plc:2inzyoti7qnp3f4omjllrhgl
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5nv5boe2q2u,bafyreic7f2uuseoafjbvdic6yns6mgwnzev2odxvfwzkwqnqs6ff4er4ee,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5npea4w6z2l,"""Ah, mas o Nunes não tem um grande legado."" Ele tem uma marca sim. Vários prefeitos tentaram enfrentar a Cracolândia e não conseguiram. Mas o Nunes foi além. Ele recebeu uma Cracolândia e tá entregando 72 Cracolândias. Como pode São Paulo andar tanto pra trás? #Tabata40 #DebateNaGlobo",Vixi,2024-10-04T04:05:01.846Z,0,0,0,2024-10-04T04:05:01.846Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:7hvmsnlliz73pgxf5gjw2usi/app.bsky.feed.post/3l5noxo2qur2b,bafyreidbajzwy7nlpcyzympbkgmcfd6i2alfrf3luxezxremqez4wux3le,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nosv4nuj2o,"É cada vez mais difícil achar terreno perto da região mais central. A gente sabe que é um processo longo, as filas são confusas e infelizmente tem muita corrupção. A minha proposta do PREFIA vai deixar tudo muito mais imediato, muito mais barato e muito mais honesto. #Tabata40 #DebateNaGlobo","Candidata, o povo não esqueceu seu voto contra o trabalhador! Lamento. Um beijo",2024-10-04T02:14:31.095Z,0,0,2,2024-10-04T02:14:31.095Z,istauff.bsky.social,QUE XOU DA XUXA É ESSE? ,did:plc:7hvmsnlliz73pgxf5gjw2usi
at://did:plc:6udrvxlzp4y3uzkdlljbkocf/app.bsky.feed.post/3l5nnrn4baq2k,bafyreiechfcykqksvjpjndgxst42q4zrezu3gw7zcqxetfkgmu6bbm2t7e,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nnnsuegj2j,"A gente vai olhar para a questão da saúde física e também da saúde mental. Todo posto vai ter uma equipe de saúde mental. Toda escola vai ter um psicólogo. E a gente vai ter vaga para quem está doente, inclusive para quem está na rua. Trago esse compromisso com vocês. #Tabata40 #DebateNaGlobo","SÃO PAULO É 28 ,MARÇAL NELES.",2024-10-04T01:53:14.852Z,0,0,1,2024-10-04T01:53:14.852Z,jcabrall.bsky.social,JCABRAL 🇧🇷🇧🇷,did:plc:6udrvxlzp4y3uzkdlljbkocf
at://did:plc:dcvgb2qgambantxtm67jvlfa/app.bsky.feed.post/3l5nohv6xrx2g,bafyreifobrtkr3ba42rtrunymcy7bod266ghyhignvvc6xv3ozpoioj7nq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nngpirfv2e,"Qual é a minha proposta? Ninguém vai esperar mais de um mês pra marcar um exame. Eu vou ter coragem de enfrentar esse furo a fila. A gente tá cansado de ouvir que quem tem amigo na prefeitura, e sempre tem uma denúncia dessa, consegue passar na sua frente. #Tabata40 #DebateNaGlobo","Só se vc acabar com os planos de saúde.
O lobby deles destrói a saúde pública",2024-10-04T02:05:41.633Z,0,0,0,2024-10-04T02:05:41.633Z,vargastrabalhista.bsky.social,,did:plc:dcvgb2qgambantxtm67jvlfa
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5nmojcznn2b,bafyreidehgmph64ubnicq2vie5p6rbyfzzs3lt3yszbvxjgfdypctmtazy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nmhxsfec2e,"""Você conhece essa SP que o Nunes está descrevendo? Você, eleitora e eleitor, está satisfeito? Porque eu não estou. O prefeito não responde e ainda diz que está a oitava maravilha. Se Deus quiser e o povo me der essa oportunidade, gente vai ter mudança aqui em São Paulo"" #Tabata40 #DebateNaGlobo",São Paulo de Nunes,2024-10-04T01:33:36.608Z,0,0,1,2024-10-04T01:33:36.608Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:yfuhpftuapyf6tjfg4fot23v/app.bsky.feed.post/3l5nkfmtttk24,bafyreignrwzk22o2omv6tbcmhqx4mjsyno7s26maprx4hz2jd5fb5vajqa,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,tabata eu fiz voce aqui no dress to impress,2024-10-04T00:52:50.618Z,0,2,10,2024-10-04T00:52:50.618Z,current93.bsky.social,nic,did:plc:yfuhpftuapyf6tjfg4fot23v
at://did:plc:ybidq5ei4v6c2pdmg77jqkmp/app.bsky.feed.post/3l5nncvhdow25,bafyreicwmmpcipygdvumlonyjgiygl73dg5sbscvg2euoolvpmftteh5wa,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Sheena is a punk rocker 🎶🎵,2024-10-04T01:45:00.246Z,0,0,0,2024-10-04T01:45:00.246Z,sarabritto.bsky.social,Sara Cronenberg ,did:plc:ybidq5ei4v6c2pdmg77jqkmp
at://did:plc:x337ljlc6dcqr2omb23gjpnf/app.bsky.feed.post/3l5nm3dt2qj2p,bafyreihczv2latbmep2uteqlqfkwxuc4cepq3pyg2wawb62ll4soxb4iuu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Meu voto é @tabatasp.bsky.social,2024-10-04T01:22:53.771Z,0,0,0,2024-10-04T01:22:53.771Z,perrucci.bsky.social,,did:plc:x337ljlc6dcqr2omb23gjpnf
at://did:plc:udpgs7qfcagi27usjo2nfyhv/app.bsky.feed.post/3l5nr3bvnmy2r,bafyreiavevn4petmbhyap2gsxasr3buovvvy7rhof5jfxa3keljrsvchkm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Avisa que é a maioral,2024-10-04T02:52:19.922Z,0,0,0,2024-10-04T02:52:19.922Z,brunoalmeidamoreno.bsky.social,Bruno,did:plc:udpgs7qfcagi27usjo2nfyhv
at://did:plc:lhwcdxewcrozwhc77rxskvqb/app.bsky.feed.post/3l5njc4p4432g,bafyreifc72dgzymcncxkrt3ydnqrdwsyirnbujie7ddjrsibh4cmkaellq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,"Tabata, é o ultimo debate, momento decisivo para a arrancada, pense bem e não descarte a possibilidade de agredir o Marçal",2024-10-04T00:32:59.263Z,1,7,48,2024-10-04T00:32:59.263Z,stevebanannon.bsky.social,Steve Banannon ,did:plc:lhwcdxewcrozwhc77rxskvqb
at://did:plc:kqx7n7ahzroyizrenhp5gwnw/app.bsky.feed.post/3l5nk5uwkby2y,bafyreie4spz2ovgfx2ns75fsl6bwbl2a6sh6zxsfikb3fjdtg52o3ky3qi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,"kkkkkkkkkk
que tosco",2024-10-04T00:48:30.840Z,0,0,1,2024-10-04T00:48:30.840Z,nirso.bsky.social,Nirso,did:plc:kqx7n7ahzroyizrenhp5gwnw
at://did:plc:j6mgfxzsfzxyoivhhzpq62ba/app.bsky.feed.post/3l5nkpwfvww25,bafyreidzitloxtp5hhe6gcvfynnpulmkapk3u2mkxqzstmmfrulx63k6qa,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,KKKKKKKKKKKKKKKKKK QUE VERGONHA ALHEIA,2024-10-04T00:58:36.424Z,0,0,0,2024-10-04T00:58:36.424Z,deceiv3r.bsky.social,iniv,did:plc:j6mgfxzsfzxyoivhhzpq62ba
at://did:plc:gymdcy6nuhjc2yctxf7yjykk/app.bsky.feed.post/3l5nkbtibp52l,bafyreihubpkqpcpidhccfin27gnq5im6nir3dlxbr5hlgemgvrm6o62wrq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Aquele episódio de Sandy & Junior que a Sandy começa a se apaixonar pelo Boca,2024-10-04T00:50:43.441Z,1,0,1,2024-10-04T00:50:43.441Z,ambervision.bsky.social,Ambervision ,did:plc:gymdcy6nuhjc2yctxf7yjykk
at://did:plc:geu3c466uwzmekxchmiopfa2/app.bsky.feed.post/3l5nk4mlbzc2j,bafyreiefq6auarn4dpnp3n5ikedqy6lqgmflp3ezw6xac4epf62gq6nazi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,quando ela bota essa jaqueta 🔥,2024-10-04T00:47:47.837Z,0,0,6,2024-10-04T00:47:47.837Z,allancito.bsky.social,retirante digital do Twitter 🏳️‍🌈,did:plc:geu3c466uwzmekxchmiopfa2
at://did:plc:fqi4jl4q4klkmrchxjjpwmve/app.bsky.feed.post/3l5njicq3l22w,bafyreid4sq57c3lpx5t33g4zdpwyvizc3uiynbal3idohx7ygjy6lshxky,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Brilha,2024-10-04T00:36:26.948Z,0,0,3,2024-10-04T00:36:26.948Z,neoliberalindo.bsky.social,neo 🌐,did:plc:fqi4jl4q4klkmrchxjjpwmve
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5njbumji524,bafyreifzhyqbdcshdjhdaxfgdzazza6enurn6njbyv3umaso276o2g3npe,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,,2024-10-04T00:32:51.014Z,0,0,1,2024-10-04T00:32:51.014Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq
at://did:plc:enj5nk2jouiysrrrzmag5i65/app.bsky.feed.post/3l5nkotyhtb2y,bafyreifmbvvc3o7arvxamu3jfhgpx7glm7kjhjekcvbn4qnwsjvfjhrsmm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,"Que coisa tosca, não vou nem falar o que parece kkk",2024-10-04T00:58:00.039Z,0,0,0,2024-10-04T00:58:00.039Z,ivanekbh.bsky.social,,did:plc:enj5nk2jouiysrrrzmag5i65
at://did:plc:an3igtudgrdh4auth4peux6p/app.bsky.feed.post/3l5nkaqsnw72w,bafyreiayr3h3mdar47ejblc2m5zhkudjize2rr2wm2mshjrxqohnzoczh4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,tonha,2024-10-04T00:50:07.215Z,0,0,0,2024-10-04T00:50:07.215Z,julhaaa.bsky.social,arroz biro biro,did:plc:an3igtudgrdh4auth4peux6p
at://did:plc:afegtts6tvwjhkrcvqpeucsf/app.bsky.feed.post/3l5ohqe4zas2f,bafyreidgagmgf25o7wwhp74t5awzmbrkf75p7hvvpxrzxrscrmql6oquxm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,❤️❤️🙌🙌,2024-10-04T09:37:47.888Z,0,0,0,2024-10-04T09:37:47.888Z,kenyrobson.bsky.social,,did:plc:afegtts6tvwjhkrcvqpeucsf
at://did:plc:5zlbf6m4swjjvzdfyl2disl7/app.bsky.feed.post/3l5njp3aajo2d,bafyreidyelpwwdczfevin5o3t5l54q5iz2zsr2jgipactrdbgbac6xzeue,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,Sou obrigado a curtir,2024-10-04T00:40:13.431Z,0,0,0,2024-10-04T00:40:13.431Z,renan-oa.bsky.social,,did:plc:5zlbf6m4swjjvzdfyl2disl7
at://did:plc:3iypg3mwomwenfpm7hwxn6h4/app.bsky.feed.post/3l5nmz5y2zg23,bafyreiep2o2pbkpkxf3x5kzyw7ys727xgflegbkcvfh6id2odyx6ovkqou,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nj5aoijb2j,22h na Globo. Se preparem.,@down.blue,2024-10-04T01:39:33.600Z,1,0,0,2024-10-04T01:39:33.600Z,algoritmo.bsky.social,Marcelo Gasparian,did:plc:3iypg3mwomwenfpm7hwxn6h4
at://did:plc:x337ljlc6dcqr2omb23gjpnf/app.bsky.feed.post/3l5nm5wvsic2s,bafyreiawadohe2p5prbdabfufzn2g74vzpcefklgsnzpma2k7ey4vowaky,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5nidpdgpd26,"Acompanhe ao vivo o último #DebateSP do primeiro turno, na Globo, e conheça as nossas propostas para transformar São Paulo. 

Dia 6 de outubro vote na mudança, vote 40. Assista agora: g1.globo.com/sp/sao-paulo....",Meu voto é @tabatasp.bsky.social,2024-10-04T01:24:20.928Z,0,0,0,2024-10-04T01:24:20.615Z,perrucci.bsky.social,,did:plc:x337ljlc6dcqr2omb23gjpnf
